"","N1_1","N2_1","N3_1","N4_1","N5_1","N6_1","N1_2","N2_2","N3_2","N4_2","N5_2","N6_2"
"Q96J02",0,0,0,0,0,0,0,0,0,0,0,0
"Q96J92",0,0,0,0,0,0,0,0,0,0,0,0
"Q96JB2",0,0,0,0,0,0,0,0,0,0,0,0
"Q96JB8",0,0,0,0,0,0,0,0,0,0,0,0
"Q96JC1",0,0,0,0,0,0,0,0,0,0,0,0
"Q96JC9",0,0,0,0,0,0,0,0,0,0,0,0
"Q96JG6",0,0,0,0,0,0,0,0,0,0,0,0
"Q96JI7",0,0,0,0,0,0,0,0,0,0,0,0
"Q96JN0",0,0,0,0,0,0,0,0,0,0,0,0
"Q96JN8",0,0,0,0,0,0,0,0,0,0,0,0
"Q96JP5",0,0,0,0,0,0,0,0,0,0,0,0
"Q96K19",0,0,0,0,0,0,0,0,0,0,0,0
"Q96KG9",1,1,1,1,1,1,1,1,1,1,1,1
"Q96KN7",0,0,0,0,0,0,0,0,0,0,0,0
"Q96KP1",0,0,0,0,0,0,0,0,0,0,0,0
"Q96KQ4",0,0,0,0,0,0,0,0,0,0,0,0
"Q96KQ7",0,0,0,0,0,0,0,0,0,0,0,0
"Q96KS0",0,0,0,0,0,0,0,0,0,0,0,0
"Q96KX2",0,0,0,0,0,0,0,0,0,0,0,0
"Q96L91",0,0,0,0,0,0,0,0,0,0,0,0
"Q96LB3",0,0,0,0,0,0,0,0,0,0,0,0
"Q96LI5",0,0,0,0,0,0,0,0,0,0,0,0
"Q96LT7",0,0,0,0,0,0,0,0,0,0,0,0
"Q96LT9",0,0,0,0,0,0,0,0,0,0,0,0
"Q96M69",0,0,0,0,0,0,0,0,0,0,0,0
"Q96MD2",0,0,0,0,0,0,0,0,0,0,0,0
"Q96MU8",0,0,0,0,0,0,0,0,0,0,0,0
"Q96MW5",0,0,0,0,0,0,0,0,0,0,0,0
"Q96N67",0,0,0,0,0,0,0,0,0,0,0,0
"Q96NB1",0,0,0,0,0,0,0,0,0,0,0,0
"Q96NW7",0,0,0,0,0,0,0,0,0,0,0,0
"Q96NY9",0,0,0,0,0,0,0,0,0,0,0,0
"Q96P20",0,0,0,0,0,0,0,0,0,0,0,0
"Q96P53",0,0,0,0,0,0,0,0,0,0,0,0
"Q96P71",0,0,0,0,0,0,0,0,0,0,0,0
"Q96PC3",0,0,0,0,0,0,0,0,0,0,0,0
"Q96PD7",0,0,0,0,0,0,0,0,0,0,0,0
"Q96PK6",0,0,0,0,0,0,0,0,0,0,0,0
"Q96PU5",0,0,0,0,0,0,0,0,0,0,0,0
"Q96PV6",0,0,0,0,0,0,0,0,0,0,0,0
"Q96Q05",0,0,0,0,0,0,0,0,0,0,0,0
"Q96Q15",0,0,0,0,0,0,0,0,0,0,0,0
"Q96Q27",0,0,0,0,0,0,0,0,0,0,0,0
"Q96QB1",0,0,0,0,0,0,0,0,0,0,0,0
"Q96QC0",0,0,0,0,0,0,0,0,0,0,0,0
"Q96QK1",0,0,0,0,0,0,0,0,0,0,0,0
"Q96QT4",0,0,0,0,0,0,0,0,0,0,0,0
"Q96QV6",0,0,0,0,0,0,0,0,0,0,0,0
"Q96R06",0,0,0,0,0,0,0,0,0,0,0,0
"Q96RK0",0,0,0,0,0,0,0,0,0,0,0,0
"Q96RK4",0,0,0,0,0,0,0,0,0,0,0,0
"Q96RL1",0,0,0,0,0,0,0,0,0,0,0,0
"Q96RN5",0,0,0,0,0,0,0,0,0,0,0,0
"Q96RQ3",0,0,0,0,0,0,0,0,0,0,0,0
"Q96RT7",0,0,0,0,0,0,0,0,0,0,0,0
"Q96RT8",0,0,0,0,0,0,0,0,0,0,0,0
"Q96RU7",0,0,0,0,0,0,0,0,0,0,0,0
"Q96RY7",0,0,0,0,0,0,0,0,0,0,0,0
"Q96S15",0,0,0,0,0,0,0,0,0,0,0,0
"Q96S44",0,0,0,0,0,0,0,0,0,0,0,0
"Q96S52",0,0,0,0,0,0,0,0,0,0,0,0
"Q96S59",0,0,0,0,0,0,0,0,0,0,0,0
"Q96SB4",0,0,0,0,0,0,0,0,0,0,0,0
"Q96SD1",0,0,0,0,0,0,0,0,0,0,0,0
"Q96ST3",0,0,0,0,0,0,0,0,0,0,0,0
"Q96SW2",0,0,0,0,0,0,0,0,0,0,0,0
"Q96T23",0,0,0,0,0,0,0,0,0,0,0,0
"Q96T37",0,0,0,0,0,0,0,0,0,0,0,0
"Q96T58",0,0,0,0,0,0,0,0,0,0,0,0
"Q96T60",0,0,0,0,0,0,0,0,0,0,0,0
"Q96T76",0,0,0,0,0,0,0,0,0,0,0,0
"Q99062",0,0,0,0,0,0,0,0,0,0,0,0
"Q99081",0,0,0,0,0,0,0,0,0,0,0,0
"Q99250",0,0,0,0,0,0,0,0,0,0,0,0
"Q99417",0,0,0,0,0,0,0,0,0,0,0,0
"Q99426",0,0,0,0,0,0,0,0,0,0,0,0
"Q99436",1,1,1,1,1,1,1,1,1,1,1,1
"Q99459",0,0,0,0,0,0,0,0,0,0,0,0
"Q99460",0,0,0,0,0,0,0,0,0,0,0,0
"Q99471",1,1,1,1,1,1,1,1,1,1,1,1
"Q99496",0,0,0,0,0,0,0,0,0,0,0,0
"Q99497",0,0,0,0,0,0,0,0,0,0,0,0
"Q99500",0,0,0,0,0,0,0,0,0,0,0,0
"Q99502",0,0,0,0,0,0,0,0,0,0,0,0
"Q99519",0,0,0,0,0,0,0,0,0,0,0,0
"Q99523",0,0,0,0,0,0,0,0,0,0,0,0
"Q99547",0,0,0,0,0,0,0,0,0,0,0,0
"Q99549",0,0,0,0,0,0,0,0,0,0,0,0
"Q99558",0,0,0,0,0,0,0,0,0,0,0,0
"Q99570",0,0,0,0,0,0,0,0,0,0,0,0
"Q99572",0,0,0,0,0,0,0,0,0,0,0,0
"Q99575",0,0,0,0,0,0,0,0,0,0,0,0
"Q99593",0,0,0,0,0,0,0,0,0,0,0,0
"Q99595",0,0,0,0,0,0,0,0,0,0,0,0
"Q99611",0,0,0,0,0,0,0,0,0,0,0,0
"Q99613",0,0,0,0,0,0,0,0,0,0,0,0
"Q99615",0,0,0,0,0,0,0,0,0,0,0,0
"Q99623",0,0,0,0,0,0,0,0,0,0,0,0
"Q99626",0,0,0,0,0,0,0,0,0,0,0,0
"Q99627",0,0,0,0,0,0,0,0,0,0,0,0
"Q99633",0,0,0,0,0,0,0,0,0,0,0,0
"Q99638",0,0,0,0,0,0,0,0,0,0,0,0
"Q99665",0,0,0,0,0,0,0,0,0,0,0,0
"Q99683",0,0,0,0,0,0,0,0,0,0,0,0
"Q99684",0,0,0,0,0,0,0,0,0,0,0,0
"Q99689",0,0,0,0,0,0,0,0,0,0,0,0
"Q99697",0,0,0,0,0,0,0,0,0,0,0,0
"Q99708",0,0,0,0,0,0,0,0,0,0,0,0
"Q99714",0,0,0,0,0,0,0,0,0,0,0,0
"Q99720",0,0,0,0,0,0,0,0,0,0,0,0
"Q99728",0,0,0,0,0,0,0,0,0,0,0,0
"Q99732",0,0,0,0,0,0,0,0,0,0,0,0
"Q99741",0,0,0,0,0,0,0,0,0,0,0,0
"Q99743",0,0,0,0,0,0,0,0,0,0,0,0
"Q99759",0,0,0,0,0,0,0,0,0,0,0,0
"Q99801",0,0,0,0,0,0,0,0,0,0,0,0
"Q99811",0,0,0,0,0,0,0,0,0,0,0,0
"Q99814",0,0,0,0,0,0,0,0,0,0,0,0
"Q99816",0,0,0,0,0,0,0,0,0,0,0,0
"Q99828",0,0,0,0,0,0,0,0,0,0,0,0
"Q99832",0,0,0,0,0,0,0,0,0,0,0,0
"Q99848",0,0,0,0,0,0,0,0,0,0,0,0
"Q99871",0,0,0,0,0,0,0,0,0,0,0,0
"Q99873",0,0,0,0,0,0,0,0,0,0,0,0
"Q99879",0,0,0,0,0,0,0,0,0,0,0,0
"Q99933",0,0,0,0,0,0,0,0,0,0,0,0
"Q99962",0,0,0,0,0,0,0,0,0,0,0,0
"Q99963",0,0,0,0,0,0,0,0,0,0,0,0
"Q99966",0,0,0,0,0,0,0,0,0,0,0,0
"Q99985",0,0,0,0,0,0,0,0,0,0,0,0
"Q99986",0,0,0,0,0,0,0,0,0,0,0,0
"Q99988",0,0,0,0,0,0,0,0,0,0,0,0
"Q99996",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BPX3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BPX6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BPZ7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BQ48",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BQ61",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BQ67",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BQ87",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BQ95",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BQA1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BQD3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BQE4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BQG0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BQQ3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BRB3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BRD0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BRG1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BRJ2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BRP0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BRP8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BRQ6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BRR8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BRT9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BRV8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BRX5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BRX9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BS16",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BSB4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BSC4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BSD3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BSI4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BSJ2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BSJ8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BSL1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BSM1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BSQ5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BSV6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BT25",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BT40",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BT67",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BT73",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BT78",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BTC8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BTK6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BTP7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BTT4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BTU6",1,1,1,1,1,1,1,1,1,1,0,1
"Q9BTW9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BU64",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BUB5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BUE0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BUJ2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BUL9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BUN8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BUQ8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BUR4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BUR5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BV38",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BV40",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BV90",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BVA0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BVA1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BVC3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BVC4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BVC5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BVI0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BVP2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BVT8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BVV7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BW27",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BW62",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BW83",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BWH6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BWJ5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BWT6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BWU1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BX63",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BX66",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BX84",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BXB1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BXC9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BXF3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BXJ7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BXJ9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BXL7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BXM7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BXP5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BXS5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BXW9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BXY4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BXY8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BY43",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BY67",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BY76",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BYB0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BYC8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BYC9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BYD1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BYD2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BYD3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BYD6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BYE7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BYG5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BYI3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BYM8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BYN0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BYN8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BZD4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BZE0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BZE1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BZH6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BZI7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BZJ0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BZK7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BZM4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BZM5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BZM6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BZQ4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BZR6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BZS1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BZY9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9BZZ5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9C000",0,0,0,0,0,0,0,0,0,0,0,0
"Q9C005",0,0,0,0,0,0,0,0,0,0,0,0
"Q9C086",0,0,0,0,0,0,0,0,0,0,0,0
"Q9C093",0,0,0,0,0,0,0,0,0,0,0,0
"Q9C0C2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9GZL7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9GZN1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9GZP9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9GZQ3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9GZS1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9GZS3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9GZT9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9GZV5",1,1,1,1,1,1,1,1,1,1,0,1
"Q9GZX5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9GZX9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9GZY4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9GZZ6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H074",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H079",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H081",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H0A8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H0D2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H0D6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H0E3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H0E9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H0F6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H0H0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H0H3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H0H5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H0M0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H0R1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H0R6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H0U3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H0U6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H0W5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H115",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H147",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H160",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H1A4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H1B7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H1I8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H1J1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H204",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H211",1,1,1,1,1,1,1,1,1,1,1,1
"Q9H221",1,1,1,1,1,1,1,1,1,0,0,0
"Q9H222",0,0,1,0,0,1,0,0,1,0,0,1
"Q9H228",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H251",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H267",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H269",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H270",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H2F5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H2H8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H2K2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H2S9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H2W6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H2X6",0,1,0,0,0,1,0,0,0,0,0,1
"Q9H307",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H310",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H3K6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H3P2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H3R5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H3S1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H410",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H444",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H490",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H492",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H4A3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H4B6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H4B7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H4I9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H4L4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H4M3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H4Z2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H503",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H5P4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H5V8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H5Z1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H633",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H668",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H672",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H6Q4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H6R6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H6S1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H6S3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H6Z9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H7D7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H7E2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H7L9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H7X7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H7Z6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H808",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H814",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H840",0,0,1,0,0,0,0,0,1,1,1,1
"Q9H871",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H875",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H8E8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H8T0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H8V3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H900",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H902",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H944",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H981",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H9A5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H9A7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H9B1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H9C1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H9E1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H9E3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H9F9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H9H4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H9J2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H9L4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H9Q4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H9S0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H9T3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H9Y6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HAD4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HAF1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HAR2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HAU4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HAU5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HAV0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HAV4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HAV7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HB65",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HB71",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HB75",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HB96",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HBA0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HBG6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HBI1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HBM1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HBM6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HBW0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HC52",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HCC0",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HCE1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HCE7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HCG8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HCI7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HCK5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HCK8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HCM2",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HCS7",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HCU5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HCU8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HCU9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HCX3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HCX4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HD15",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HD26",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HD33",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HD34",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HD40",0,0,0,0,0,0,0,0,0,0,0,0
"Q9HD42",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NP66",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NP77",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NP92",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NP97",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NPA8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NPB6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NPC8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NPD3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NPE3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NPF4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NPF5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NPG3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NPH3",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NPI1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NPI5",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NPI6",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NPI8",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NPJ1",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NPJ4",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NPJ6",0,0,1,0,0,0,0,0,1,1,1,1
"Q9NQ50",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NQ66",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NQ92",0,0,0,0,0,0,0,0,0,0,0,0
